STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/06/2001,,,,0,0,0,73,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/06/2001,,,,0,0,0,79,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/06/2001,,,,0,0,0,83,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/06/2001,,,,0,0,0,85,59,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/06/2001,,,,0,0,0,83,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/06/2001,,,,0,0,0,89,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/07/2001,,,,0,0,0,89,70,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/07/2001,,,,0.15,0,0,77,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/07/2001,,,,0,0,0,66,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/07/2001,,,,0,0,0,71,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/07/2001,,,,0.09,0,0,78,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/07/2001,,,,0.01,0,0,75,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/07/2001,,,,0,0,0,65,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/07/2001,,,,0.21,0,0,80,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/07/2001,,,,0.1,0,0,79,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/07/2001,,,,0.01,0,0,85,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/07/2001,,,,1.23,0,0,84,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/07/2001,,,,0,0,0,71,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/07/2001,,,,0.02,0,0,67,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/07/2001,,,,0,0,0,72,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/07/2001,,,,0,0,0,69,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/07/2001,,,,0,0,0,79,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/07/2001,,,,0.33,0,0,82,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/07/2001,,,,0.39,0,0,72,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/07/2001,,,,0,0,0,82,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/07/2001,,,,0,0,0,81,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/07/2001,,,,0,0,0,83,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/07/2001,,,,0,0,0,83,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/07/2001,,,,0,0,0,83,66,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/07/2001,,,,0,0,0,90,70,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/07/2001,,,,0.45,0,0,90,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/07/2001,,,,0.51,0,0,87,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/07/2001,,,,0,0,0,72,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/07/2001,,,,0,0,0,71,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/07/2001,,,,0,0,0,78,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/07/2001,,,,0,0,0,76,62,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/07/2001,,,,0.01,0,0,78,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/08/2001,,,,0,0,0,84,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/08/2001,,,,0,0,0,87,62,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/08/2001,,,,0.64,0,0,89,71,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/08/2001,,,,0.05,0,0,85,63,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/08/2001,,,,0,0,0,84,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/08/2001,,,,0,0,0,85,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/08/2001,,,,0,0,0,91,64,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/08/2001,,,,0,0,0,91,66,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/08/2001,,,,0,0,0,93,65,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/08/2001,,,,0.04,0,0,97,72,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/08/2001,,,,0,0,0,84,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/08/2001,,,,0,0,0,85,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/08/2001,,,,0,0,0,84,63,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/08/2001,,,,0,0,0,83,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/08/2001,,,,0,0,0,79,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/08/2001,,,,0,0,0,84,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/08/2001,,,,0.87,0,0,82,66,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/08/2001,,,,0,0,0,82,60,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/08/2001,,,,0.05,0,0,80,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/08/2001,,,,1.04,0,0,82,64,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/08/2001,,,,0,0,0,79,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/08/2001,,,,0,0,0,77,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/08/2001,,,,0,0,0,80,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/08/2001,,,,0.03,0,0,70,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/08/2001,,,,0,0,0,77,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/08/2001,,,,0,0,0,81,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/08/2001,,,,0.29,0,0,80,66,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/08/2001,,,,0,0,0,77,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/08/2001,,,,0.61,0,0,74,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/08/2001,,,,0,0,0,74,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/08/2001,,,,0,0,0,80,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/09/2001,,,,0.35,0,0,83,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/09/2001,,,,0,0,0,64,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/09/2001,,,,0,0,0,70,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/09/2001,,,,0.03,0,0,78,57,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/09/2001,,,,0.04,0,0,77,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/09/2001,,,,0,0,0,67,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/09/2001,,,,0,0,0,78,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/09/2001,,,,0,0,0,85,61,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/09/2001,,,,0,0,0,86,64,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/09/2001,,,,0,0,0,84,67,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/09/2001,,,,0.42,0,0,76,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/09/2001,,,,0,0,0,72,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/09/2001,,,,0,0,0,77,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/09/2001,,,,0.48,0,0,70,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/09/2001,,,,0,0,0,61,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/09/2001,,,,0,0,0,64,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/09/2001,,,,0,0,0,69,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/09/2001,,,,0,0,0,75,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/09/2001,,,,0,0,0,73,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/09/2001,,,,0.03,0,0,75,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/09/2001,,,,0.13,0,0,68,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/09/2001,,,,0.09,0,0,76,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/09/2001,,,,0,0,0,73,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/09/2001,,,,0,0,0,74,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/09/2001,,,,3.9,0,0,70,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/09/2001,,,,0.18,0,0,63,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/09/2001,,,,0.01,0,0,55,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/09/2001,,,,0.24,0,0,56,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/09/2001,,,,0.01,0,0,59,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/09/2001,,,,0,0,0,63,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/10/2001,,,,0,0,0,63,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/10/2001,,,,0,0,0,67,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/10/2001,,,,0,0,0,75,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/10/2001,,,,0,0,0,79,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/10/2001,,,,0,0,0,78,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/10/2001,,,,0.25,0,0,76,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/10/2001,,,,0.01,0,0,56,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/10/2001,,,,0.01,0,0,47,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/10/2001,,,,0,0,0,48,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/10/2001,,,,0,0,0,59,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/10/2001,,,,0,0,0,71,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/10/2001,,,,0,0,0,76,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/10/2001,,,,0.02,0,0,70,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/10/2001,,,,0,0,0,76,59,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/10/2001,,,,0.6,0,0,68,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/10/2001,,,,0,0,0,61,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/10/2001,,,,0.18,0,0,64,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/10/2001,,,,0.06,0,0,45,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/10/2001,,,,0,0,0,53,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/10/2001,,,,0,0,0,62,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/10/2001,,,,0,0,0,64,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/10/2001,,,,0.39,0,0,72,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/10/2001,,,,0,0,0,58,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/10/2001,,,,0.15,0,0,69,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/10/2001,,,,0.03,0,0,66,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/10/2001,,,,0.01,0,0,65,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/10/2001,,,,0,0,0,47,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/10/2001,,,,0.09,0,0,41,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/10/2001,,,,0,0,0,42,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/10/2001,,,,0,0,0,59,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/10/2001,,,,0,0,0,48,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/11/2001,,,,0.01,0,0,51,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/11/2001,,,,0,0,0,68,50,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/11/2001,,,,0.22,0,0,73,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/11/2001,,,,0,0,0,58,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/11/2001,,,,0.43,0,0,61,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/11/2001,,,,0.01,0,0,39,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/11/2001,,,,0,0,0,49,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/11/2001,,,,0,0,0,53,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/11/2001,,,,0.03,0,0,66,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/11/2001,,,,0,0,0,43,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/11/2001,,,,0.05,0,0,56,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/11/2001,,,,0,0,0,37,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/11/2001,,,,0,0,0,42,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/11/2001,,,,0,0,0,55,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/11/2001,,,,0.03,0,0,55,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/11/2001,,,,0,0,0,60,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/11/2001,,,,0,0,0,60,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/11/2001,,,,0,0,0,53,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/11/2001,,,,0,0,0,62,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/11/2001,,,,0.22,0,0,65,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/11/2001,,,,0,0,0,40,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/11/2001,,,,0,0,0,46,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/11/2001,,,,0,0,0,53,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/11/2001,,,,0,0,0,57,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/11/2001,,,,0,0,0,62,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/11/2001,,,,0.66,0,0,63,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/11/2001,,,,0,0,0,49,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/11/2001,,,,0.01,0,0,53,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/11/2001,,,,0.47,0,0,49,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/11/2001,,,,0.01,0,0,58,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/12/2001,,,,0.41,0,0,63,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/12/2001,,,,0,0,0,55,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/12/2001,,,,0,0,0,49,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/12/2001,,,,0,0,0,59,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/12/2001,,,,0.01,0,0,58,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/12/2001,,,,0,0,0,67,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/12/2001,,,,0,0,0,63,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/12/2001,,,,0,0,0,49,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/12/2001,,,,0.23,0.7,1,35,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/12/2001,,,,0,0,0,36,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/12/2001,,,,0,0,0,39,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/12/2001,,,,0,0,0,46,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/12/2001,,,,0.09,0,0,46,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/12/2001,,,,0,0,0,52,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/12/2001,,,,0.38,0,0,45,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/12/2001,,,,0,0,0,33,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/12/2001,,,,0.04,0,0,37,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/12/2001,,,,0.79,0,0,40,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/12/2001,,,,0.07,0,0,39,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/12/2001,,,,0.07,0,0,47,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/12/2001,,,,0.09,0.4,0,38,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/12/2001,,,,0,0,0,32,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/12/2001,,,,0,0,0,35,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/12/2001,,,,0,0,0,40,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/12/2001,,,,0,0,0,36,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/12/2001,,,,0,0,0,33,15,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/12/2001,,,,0,0,0,29,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/12/2001,,,,0,0,0,26,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/12/2001,,,,0,0,0,32,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/12/2001,,,,0.05,1,1,29,9,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/12/2001,,,,0,0,1,26,9,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/01/2002,,,,0,0,0,25,8,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/01/2002,,,,0,0,0,25,12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/01/2002,,,,0,0,0,31,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/01/2002,,,,0,0,0,30,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/01/2002,,,,0,0,0,33,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/01/2002,,,,0,0,0,38,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/01/2002,,,,0.35,4.3,4,35,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/01/2002,,,,0.03,2,5,29,11,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/01/2002,,,,0.03,0,4,30,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/01/2002,,,,0.02,0,3,43,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/01/2002,,,,0.02,0,0,42,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/01/2002,,,,0.01,0,0,38,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/01/2002,,,,0,0,0,44,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/01/2002,,,,0.01,0,0,34,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/01/2002,,,,0,0,0,39,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/01/2002,,,,0,0,0,38,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/01/2002,,,,0.03,0.4,0,33,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/01/2002,,,,0,0,0,37,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/01/2002,,,,0,0.1,0,30,12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/01/2002,,,,0.1,1.5,2,30,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/01/2002,,,,0,0,2,32,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/01/2002,,,,0,0,2,37,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/01/2002,,,,0,0,0,44,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/01/2002,,,,0,0,0,47,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/01/2002,,,,0.23,0.1,0,47,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/01/2002,,,,0,0,0,42,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/01/2002,,,,0,0,0,51,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/01/2002,,,,0,0,0,59,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/01/2002,,,,0,0,0,57,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/01/2002,,,,0.27,0,0,58,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/01/2002,,,,0.6,1.5,2,31,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/02/2002,,,,0.28,0,0,41,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/02/2002,,,,0.13,0,0,53,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/02/2002,,,,0,0,0,27,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/02/2002,,,,0,0,0,39,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/02/2002,,,,0.04,2.2,2,31,9,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/02/2002,,,,0,0,1,31,9,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/02/2002,,,,0,0,0,40,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/02/2002,,,,0,0,0,51,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/02/2002,,,,0,0,0,51,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/02/2002,,,,0,0,0,45,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/02/2002,,,,0.78,1.1,1,45,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/02/2002,,,,0.01,0.5,1,26,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/02/2002,,,,0.02,0.2,1,39,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/02/2002,,,,0,0,0,21,8,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/02/2002,,,,0,0,0,42,15,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/02/2002,,,,0,0,0,48,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/02/2002,,,,0,0,0,46,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/02/2002,,,,0.08,2.1,2,31,9,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/02/2002,,,,0,0,0,33,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/02/2002,,,,0,0,0,47,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/02/2002,,,,0.02,0,0,53,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/02/2002,,,,0.14,0,0,51,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/02/2002,,,,0,0,0,35,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/02/2002,,,,0,0,0,33,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/02/2002,,,,0,0,0,51,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/02/2002,,,,0,0,0,55,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/02/2002,,,,0.02,0,0,57,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/02/2002,,,,0.02,0.2,0,34,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/03/2002,,,,0,0,0,33,18,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/03/2002,,,,0,0,0,39,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/03/2002,,,,0.09,0,0,51,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/03/2002,,,,0.05,0.1,0,57,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/03/2002,,,,0,0,0,24,10,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/03/2002,,,,0.01,0,0,33,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/03/2002,,,,0,0,0,56,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/03/2002,,,,0,0,0,44,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/03/2002,,,,0,0,0,67,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/03/2002,,,,0.31,0.1,0,65,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/03/2002,,,,0,0,0,32,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/03/2002,,,,0.01,0,0,36,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/03/2002,,,,0,0,0,44,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/03/2002,,,,0,0,0,45,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/03/2002,,,,0,0,0,53,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/03/2002,,,,0.16,0,0,67,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/03/2002,,,,0,0,0,36,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/03/2002,,,,0.04,0.4,0,39,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/03/2002,,,,0,0,0,38,32,
